"ward" "shift" "year" "month" "cr" "tot" "X" "Y"
"1829" 1 "DAY" 2016 2 "MOTOR VEHICLE THEFT" 1 -77.02809794 38.93293616
"1830" 7 "DAY" 2016 2 "ASSAULT W/DANGEROUS WEAPON" 1 -76.94776729 38.90101134
"1831" 6 "DAY" 2016 2 "MOTOR VEHICLE THEFT" 1 -76.9824679 38.89997673
"1832" 5 "DAY" 2016 2 "THEFT/OTHER" 1 -76.985588 38.91998469
"1833" 8 "DAY" 2016 2 "THEFT/OTHER" 1 -77.0005782 38.83943254
"1834" 1 "DAY" 2016 2 "MOTOR VEHICLE THEFT" 1 -77.01621514 38.9185161
"1835" 4 "EVENING" 2016 2 "ASSAULT W/DANGEROUS WEAPON" 1 -77.02666013 38.94329604
"1836" 3 "DAY" 2016 2 "THEFT F/AUTO" 1 -77.09162306 38.94969509
"1837" 7 "DAY" 2016 1 "MOTOR VEHICLE THEFT" 1 -76.96533705 38.87616376
"1838" 3 "DAY" 2016 1 "THEFT/OTHER" 1 -77.05400828 38.92570239
"1839" 5 "DAY" 2016 1 "ROBBERY" 1 -76.98549838 38.90706672
"1840" 7 "EVENING" 2016 1 "BURGLARY" 1 -76.94140133 38.88978389
"1841" 6 "DAY" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99264865 38.88681659
"1842" 4 "DAY" 2016 1 "THEFT/OTHER" 1 -77.03192072 38.94451985
"1843" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02244604 38.89479608
"1844" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02755503 38.90092968
"1845" 7 "EVENING" 2016 1 "MOTOR VEHICLE THEFT" 1 -76.93659906 38.89791595
"1846" 8 "EVENING" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99419737 38.83489213
"1847" 7 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.95291512 38.89164483
"1848" 1 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.03938908 38.9326086
"1849" 5 "EVENING" 2016 1 "BURGLARY" 1 -76.98859503 38.93671346
"1850" 3 "EVENING" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -77.08530189 38.95991525
"1851" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.04257815 38.90374479
"1852" 6 "EVENING" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99025181 38.88254644
"1853" 4 "EVENING" 2016 1 "BURGLARY" 1 -77.01897324 38.96992597
"1854" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.03395387 38.9264216
"1855" 5 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.97328033 38.89892101
"1856" 6 "EVENING" 2015 11 "THEFT/OTHER" 1 -76.97988846 38.88980587
"1857" 3 "EVENING" 2016 1 "ROBBERY" 1 -77.0619678 38.94149901
"1858" 1 "EVENING" 2016 1 "BURGLARY" 1 -77.02849952 38.92769323
"1859" 6 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.01641302 38.87646502
"1860" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.03080448 38.89735255
"1861" 7 "MIDNIGHT" 2016 1 "THEFT/OTHER" 1 -76.92770168 38.89581183
"1862" 5 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.99498528 38.93187645
"1863" 8 "EVENING" 2016 1 "ROBBERY" 1 -77.00972177 38.824388
"1864" 5 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.97840763 38.94584643
"1865" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.04488879 38.91150011
"1866" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.04058229 38.90134027
"1867" 8 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.00103906 38.84789147
"1868" 2 "EVENING" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -77.04169179 38.90606926
"1869" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.04007192 38.9162943
"1870" 5 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.9931524 38.92221944
"1871" 2 "EVENING" 2015 12 "THEFT/OTHER" 1 -77.03898003 38.902531
"1872" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02756555 38.89831726
"1873" 8 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.00057811 38.82803684
"1874" 2 "EVENING" 2016 1 "BURGLARY" 1 -77.03553847 38.91261136
"1875" 5 "EVENING" 2016 1 "ROBBERY" 1 -77.01217741 38.90790476
"1876" 7 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.9518004 38.88663571
"1877" 3 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.08530189 38.95991525
"1878" 1 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02846212 38.92068476
"1879" 4 "EVENING" 2016 1 "ROBBERY" 1 -77.01638249 38.94427983
"1880" 3 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.05748432 38.93380434
"1881" 7 "EVENING" 2016 1 "ROBBERY" 1 -76.92848519 38.88467795
"1882" 8 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.99769798 38.85858446
"1883" 2 "DAY" 2015 12 "THEFT/OTHER" 1 -77.04360926 38.90993522
"1884" 8 "DAY" 2016 1 "THEFT/OTHER" 1 -76.99679999 38.8432701
"1885" 6 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.00839448 38.89720317
"1886" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.01454287 38.91731821
"1887" 7 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.92265127 38.88643087
"1888" 7 "EVENING" 2016 1 "MOTOR VEHICLE THEFT" 1 -76.94477343 38.86668801
"1889" 8 "EVENING" 2016 1 "MOTOR VEHICLE THEFT" 1 -76.9897371 38.85520587
"1890" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.03273285 38.92952081
"1891" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.03273285 38.92952081
"1892" 6 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02142501 38.91112842
"1893" 6 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.00589137 38.87797043
"1894" 6 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02962372 38.88547982
"1895" 7 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.92569718 38.90563869
"1896" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.05235568 38.90526323
"1897" 7 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.91641545 38.89647993
"1898" 6 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.01407412 38.87929397
"1899" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.04276471 38.90724897
"1900" 6 "EVENING" 2016 1 "MOTOR VEHICLE THEFT" 1 -76.98807372 38.88135713
"1901" 6 "EVENING" 2016 1 "ROBBERY" 1 -76.9999677 38.9069325
"1902" 3 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.08030551 38.949253
"1903" 4 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02781806 38.95461918
"1904" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.06399993 38.90515834
"1905" 3 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.06702828 38.95020723
"1906" 6 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.99558827 38.87928572
"1907" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.03458839 38.90313486
"1908" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.05961675 38.90259328
"1909" 2 "DAY" 2016 1 "THEFT F/AUTO" 1 -77.06195706 38.90259206
"1910" 6 "DAY" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -77.0121755 38.8967344
"1911" 2 "DAY" 2016 1 "THEFT F/AUTO" 1 -77.04424087 38.90790603
"1912" 2 "DAY" 2015 12 "THEFT F/AUTO" 1 -77.03079986 38.91335139
"1913" 2 "DAY" 2015 11 "THEFT/OTHER" 1 -77.04532575 38.90964423
"1914" 2 "DAY" 2016 1 "THEFT/OTHER" 1 -77.03967256 38.90315126
"1915" 2 "DAY" 2015 12 "BURGLARY" 1 -77.04979208 38.91583114
"1916" 1 "DAY" 2016 1 "THEFT/OTHER" 1 -77.03273285 38.92952081
"1917" 3 "DAY" 2016 1 "THEFT/OTHER" 1 -77.07790704 38.92910306
"1918" 5 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.98137188 38.90321056
"1919" 4 "DAY" 2016 1 "THEFT/OTHER" 1 -77.02707473 38.9719152
"1920" 2 "DAY" 2016 1 "THEFT/OTHER" 1 -77.01720248 38.90052629
"1921" 2 "DAY" 2016 1 "THEFT/OTHER" 1 -77.0455933 38.91334655
"1922" 8 "EVENING" 2016 1 "ROBBERY" 1 -76.98306424 38.86459187
"1923" 7 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.93335843 38.91164287
"1924" 2 "EVENING" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -77.06564933 38.90597718
"1925" 1 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.04622063 38.920589
"1926" 6 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02092165 38.88531955
"1927" 1 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.03969345 38.91997884
"1928" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.03325583 38.91335972
"1929" 7 "EVENING" 2016 1 "ROBBERY" 1 -76.95261698 38.88929352
"1930" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.04946327 38.90724633
"1931" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.01720248 38.90052629
"1932" 4 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02459355 38.93815276
"1933" 2 "EVENING" 2015 12 "THEFT/OTHER" 1 -77.04084883 38.90374541
"1934" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.03273285 38.92952081
"1935" 8 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.99578548 38.85744934
"1936" 3 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.0781322 38.94513768
"1937" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.05967659 38.90521468
"1938" 6 "EVENING" 2016 1 "ROBBERY" 1 -76.99845776 38.88814104
"1939" 6 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.01119545 38.89545531
"1940" 3 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.08530189 38.95991525
"1941" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.0656716 38.90512138
"1942" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.04086119 38.90520476
"1943" 2 "DAY" 2016 2 "THEFT/OTHER" 1 -77.02347242 38.89613813
"1944" 4 "DAY" 2016 2 "THEFT/OTHER" 1 -77.02459355 38.93815276
"1945" 2 "DAY" 2016 2 "THEFT F/AUTO" 1 -77.02599016 38.90910963
"1946" 4 "DAY" 2016 2 "THEFT F/AUTO" 1 -77.01433535 38.97484513
"1947" 6 "DAY" 2016 2 "THEFT/OTHER" 1 -77.01086287 38.9067248
"1948" 8 "DAY" 2016 2 "THEFT/OTHER" 1 -76.98155946 38.84653875
"1949" 8 "DAY" 2016 2 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99711163 38.82779357
"1950" 7 "DAY" 2016 2 "THEFT/OTHER" 1 -76.94869513 38.89325555
"1951" 5 "DAY" 2016 2 "MOTOR VEHICLE THEFT" 1 -76.9983997 38.90718472
"1952" 6 "DAY" 2016 2 "THEFT F/AUTO" 1 -77.00131621 38.88427645
"1953" 8 "EVENING" 2016 2 "ROBBERY" 1 -77.00900881 38.83256775
"1954" 4 "EVENING" 2016 2 "THEFT/OTHER" 1 -77.02310806 38.945693
"1955" 7 "EVENING" 2016 2 "THEFT F/AUTO" 1 -76.93272487 38.8987966
"1956" 5 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.98276397 38.91516485
"1957" 4 "EVENING" 2016 1 "BURGLARY" 1 -77.01120464 38.95398236
"1958" 1 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02272094 38.92546944
"1959" 4 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02504509 38.97580721
"1960" 1 "EVENING" 2016 1 "MOTOR VEHICLE THEFT" 1 -77.03079085 38.91918879
"1961" 2 "EVENING" 2016 1 "BURGLARY" 1 -77.06444046 38.90784259
"1962" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.0229556 38.90210176
"1963" 2 "EVENING" 2016 1 "ROBBERY" 1 -77.02599789 38.89868696
"1964" 4 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.01897191 38.96495342
"1965" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.04086119 38.90520476
"1966" 4 "EVENING" 2016 1 "ROBBERY" 1 -77.03515143 38.9461314
"1967" 4 "DAY" 2015 12 "THEFT F/AUTO" 1 -77.01568202 38.95873821
"1968" 7 "DAY" 2016 1 "THEFT/OTHER" 1 -76.93755068 38.90384396
"1969" 1 "DAY" 2016 1 "THEFT F/AUTO" 1 -77.02838342 38.92574746
"1970" 4 "DAY" 2016 1 "MOTOR VEHICLE THEFT" 1 -77.03489815 38.97072404
"1971" 5 "DAY" 2015 12 "BURGLARY" 1 -76.99372983 38.91266164
"1972" 7 "DAY" 2016 1 "MOTOR VEHICLE THEFT" 1 -76.94897834 38.86796912
"1973" 6 "DAY" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -77.00906802 38.90517326
"1974" 2 "DAY" 2016 1 "THEFT/OTHER" 1 -77.02704619 38.89674091
"1975" 7 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.94592285 38.90087538
"1976" 6 "DAY" 2016 1 "BURGLARY" 1 -76.99209366 38.90251814
"1977" 1 "DAY" 2016 1 "ROBBERY" 1 -77.02250367 38.93129786
"1978" 6 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.98831591 38.88036623
"1979" 8 "DAY" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -76.96858438 38.8557426
"1980" 1 "MIDNIGHT" 2016 1 "BURGLARY" 1 -77.03431515 38.93427674
"1981" 1 "DAY" 2016 1 "THEFT F/AUTO" 1 -77.03381748 38.93063753
"1982" 6 "DAY" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -76.97813855 38.88284207
"1983" 1 "EVENING" 2015 12 "THEFT/OTHER" 1 -77.04236972 38.92162642
"1984" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.06610203 38.90928299
"1985" 5 "EVENING" 2016 1 "ROBBERY" 1 -76.99956416 38.90848193
"1986" 3 "EVENING" 2016 1 "MOTOR VEHICLE THEFT" 1 -77.07190332 38.92254885
"1987" 5 "EVENING" 2016 1 "BURGLARY" 1 -76.98326808 38.92896568
"1988" 8 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.97398492 38.86353622
"1989" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02886029 38.90724422
"1990" 3 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.07117995 38.94879949
"1991" 4 "EVENING" 2016 1 "ROBBERY" 1 -77.02489978 38.95630438
"1992" 4 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.03342048 38.9694543
"1993" 8 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.99987557 38.84468447
"1994" 7 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.95571458 38.89416827
"1995" 5 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.9668662 38.93354741
"1996" 7 "EVENING" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -76.93095814 38.88992232
"1997" 7 "EVENING" 2016 1 "BURGLARY" 1 -76.95254517 38.8932842
"1998" 8 "EVENING" 2016 1 "ROBBERY" 1 -76.99439358 38.8296312
"1999" 6 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.98927163 38.8860326
"2000" 8 "EVENING" 2016 1 "BURGLARY" 1 -77.00839799 38.82912656
"2001" 1 "DAY" 2016 2 "THEFT F/AUTO" 1 -77.02650404 38.92681088
"2002" 2 "DAY" 2016 2 "THEFT/OTHER" 1 -77.03654827 38.90313426
"2003" 5 "DAY" 2016 2 "THEFT/OTHER" 1 -76.9931524 38.92221944
"2004" 6 "DAY" 2016 2 "THEFT F/AUTO" 1 -76.99618749 38.88050188
"2005" 5 "DAY" 2016 2 "MOTOR VEHICLE THEFT" 1 -77.00843093 38.91297679
"2006" 6 "EVENING" 2016 2 "THEFT/OTHER" 1 -76.98150188 38.89093218
"2007" 1 "EVENING" 2016 2 "THEFT F/AUTO" 1 -77.02652427 38.91918984
"2008" 5 "EVENING" 2016 2 "THEFT/OTHER" 1 -76.97899751 38.90138146
"2009" 7 "EVENING" 2016 2 "THEFT F/AUTO" 1 -76.9439524 38.89973939
"2010" 5 "EVENING" 2016 2 "MOTOR VEHICLE THEFT" 1 -77.00905338 38.91149037
"2011" 1 "EVENING" 2016 2 "THEFT F/AUTO" 1 -77.0354196 38.92864622
"2012" 8 "EVENING" 2016 2 "ROBBERY" 1 -76.97267666 38.84973501
"2013" 2 "DAY" 2016 2 "THEFT/OTHER" 1 -77.04086119 38.90520476
"2014" 1 "DAY" 2016 2 "MOTOR VEHICLE THEFT" 1 -77.02988706 38.93633185
"2015" 6 "EVENING" 2016 2 "THEFT/OTHER" 1 -77.00167396 38.90373452
"2016" 2 "EVENING" 2016 2 "ASSAULT W/DANGEROUS WEAPON" 1 -77.02651615 38.8973536
"2017" 8 "EVENING" 2016 2 "ASSAULT W/DANGEROUS WEAPON" 1 -76.9671688 38.85247215
"2018" 1 "EVENING" 2016 2 "THEFT F/AUTO" 1 -77.02239734 38.92326246
"2019" 4 "EVENING" 2016 2 "THEFT F/AUTO" 1 -77.01820397 38.93993757
"2020" 4 "DAY" 2016 3 "THEFT/OTHER" 1 -77.02593347 38.94346736
"2021" 2 "DAY" 2016 3 "THEFT/OTHER" 1 -77.03209623 38.90570692
"2022" 2 "DAY" 2016 3 "THEFT/OTHER" 1 -77.03260979 38.91261221
"2023" 1 "DAY" 2016 3 "THEFT F/AUTO" 1 -77.03769961 38.92205141
"2024" 1 "DAY" 2016 3 "THEFT/OTHER" 1 -77.04088342 38.92387002
"2025" 7 "DAY" 2016 3 "MOTOR VEHICLE THEFT" 1 -76.92687272 38.90606283
"2026" 2 "DAY" 2016 3 "THEFT/OTHER" 1 -77.03209623 38.90570692
"2027" 2 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.01720248 38.90052629
"2028" 6 "DAY" 2016 3 "THEFT/OTHER" 1 -77.01165676 38.89673445
"2029" 7 "EVENING" 2016 3 "ROBBERY" 1 -76.92922886 38.90183936
"2030" 7 "EVENING" 2016 3 "THEFT F/AUTO" 1 -76.92539845 38.9046656
"2031" 4 "EVENING" 2016 3 "BURGLARY" 1 -77.02504387 38.97234804
"2032" 1 "MIDNIGHT" 2016 3 "SEX ABUSE" 1 -77.04482155 38.93293995
"2033" 6 "EVENING" 2016 3 "THEFT F/AUTO" 1 -77.00907515 38.90136498
"2034" 6 "MIDNIGHT" 2015 12 "SEX ABUSE" 1 -77.01013527 38.89790568
"2035" 5 "MIDNIGHT" 2016 3 "ROBBERY" 1 -76.96514417 38.91714276
"2036" 2 "MIDNIGHT" 2016 3 "ROBBERY" 1 -77.05635045 38.90053523
"2037" 5 "MIDNIGHT" 2016 3 "ROBBERY" 1 -76.9961848 38.93089459
"2038" 6 "MIDNIGHT" 2016 3 "ROBBERY" 1 -77.01756064 38.90373321
"2039" 2 "DAY" 2016 3 "THEFT/OTHER" 1 -77.06013664 38.90389922
"2040" 2 "MIDNIGHT" 2016 3 "THEFT/OTHER" 1 -77.04086119 38.90520476
"2041" 5 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.01216737 38.91664286
"2042" 6 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.01063131 38.90021178
"2043" 7 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.91916045 38.89522969
"2044" 6 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.01568118 38.90252636
"2045" 6 "DAY" 2016 4 "MOTOR VEHICLE THEFT" 1 -77.00907134 38.87141211
"2046" 4 "DAY" 2016 5 "MOTOR VEHICLE THEFT" 1 -77.03156179 38.96756309
"2047" 2 "EVENING" 2016 6 "BURGLARY" 1 -77.05257137 38.90069589
"2048" 6 "EVENING" 2016 5 "THEFT F/AUTO" 1 -76.99618741 38.88199727
"2049" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03326563 38.90965729
"2050" 8 "EVENING" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.99191759 38.82853202
"2051" 7 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.91641545 38.89647993
"2052" 1 "EVENING" 2016 5 "BURGLARY" 1 -77.03181214 38.93385406
"2053" 3 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.0787288 38.96309077
"2054" 1 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.03409274 38.92743049
"2055" 1 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.02971183 38.93101699
"2056" 1 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.02963591 38.91483806
"2057" 6 "EVENING" 2016 3 "THEFT F/AUTO" 1 -77.01519315 38.88455472
"2058" 6 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.00435854 38.8770066
"2059" 1 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.03476947 38.91984528
"2060" 1 "EVENING" 2016 6 "ROBBERY" 1 -77.01862455 38.91621861
"2061" 7 "MIDNIGHT" 2016 6 "ROBBERY" 1 -76.97000566 38.87320129
"2062" 2 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -77.04086119 38.90520476
"2063" 7 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -76.93488373 38.89537464
"2064" 5 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.99031586 38.92015634
"2065" 6 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.01692627 38.90252619
"2066" 1 "EVENING" 2016 6 "BURGLARY" 1 -77.04350081 38.9232385
"2067" 8 "EVENING" 2016 6 "BURGLARY" 1 -76.99751452 38.83321668
"2068" 5 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.99716552 38.92094043
"2069" 6 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.01617705 38.90312985
"2070" 5 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.99951793 38.92450776
"2071" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.04361952 38.90993314
"2072" 1 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03259384 38.92817861
"2073" 1 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.04306044 38.91966235
"2074" 5 "EVENING" 2016 6 "ROBBERY" 1 -77.01355146 38.91864255
"2075" 1 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -77.02349537 38.93082923
"2076" 7 "MIDNIGHT" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.91834994 38.89836404
"2077" 6 "MIDNIGHT" 2016 6 "ROBBERY" 1 -76.99558837 38.87753809
"2078" 5 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.99610268 38.95637002
"2079" 2 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.037499 38.91335844
"2080" 1 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.04419821 38.93209341
"2081" 1 "DAY" 2016 3 "THEFT/OTHER" 1 -77.02652345 38.91700081
"2082" 8 "EVENING" 2016 3 "MOTOR VEHICLE THEFT" 1 -76.97484349 38.84672667
"2083" 7 "EVENING" 2016 3 "THEFT/OTHER" 1 -76.96174484 38.86984774
"2084" 5 "DAY" 2014 8 "THEFT F/AUTO" 1 -76.97441585 38.91495613
"2085" 8 "DAY" 2016 3 "THEFT F/AUTO" 1 -76.99003884 38.83953121
"2086" 2 "MIDNIGHT" 2016 3 "THEFT F/AUTO" 1 -77.02885755 38.90048796
"2087" 6 "DAY" 2016 3 "THEFT F/AUTO" 1 -77.00057861 38.89037513
"2088" 4 "DAY" 2016 3 "THEFT/OTHER" 1 -77.0279594 38.96197889
"2089" 5 "EVENING" 2016 3 "MOTOR VEHICLE THEFT" 1 -77.00415393 38.92575984
"2090" 6 "EVENING" 2016 2 "THEFT/OTHER" 1 -76.98928103 38.90020276
"2091" 5 "EVENING" 2016 3 "THEFT F/AUTO" 1 -77.00513304 38.90989613
"2092" 3 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.0519083 38.92419895
"2093" 6 "EVENING" 2016 3 "THEFT F/AUTO" 1 -77.00907537 38.90312161
"2094" 6 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.02244012 38.9126056
"2095" 6 "EVENING" 2016 4 "THEFT F/AUTO" 1 -76.99025151 38.88477151
"2096" 8 "EVENING" 2016 4 "ASSAULT W/DANGEROUS WEAPON" 1 -76.9780978 38.86543784
"2097" 8 "EVENING" 2016 4 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98609419 38.86695247
"2098" 5 "EVENING" 2016 4 "ASSAULT W/DANGEROUS WEAPON" 1 -77.00130542 38.92451676
"2099" 8 "EVENING" 2016 4 "MOTOR VEHICLE THEFT" 1 -76.99850513 38.8277936
"2100" 2 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.0526068 38.91747843
"2101" 1 "EVENING" 2016 4 "ROBBERY" 1 -77.01454287 38.91731821
"2102" 1 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.0212904 38.92368606
"2103" 5 "EVENING" 2016 4 "ROBBERY" 1 -76.98291604 38.90607546
"2104" 8 "MIDNIGHT" 2016 4 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99850513 38.8277936
"2105" 2 "MIDNIGHT" 2016 4 "THEFT F/AUTO" 1 -77.02401717 38.90491216
"2106" 5 "MIDNIGHT" 2016 4 "THEFT/OTHER" 1 -76.97944572 38.90621002
"2107" 4 "MIDNIGHT" 2016 4 "THEFT F/AUTO" 1 -77.03824237 38.98798275
"2108" 4 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.0244676 38.97444708
"2109" 8 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.00471373 38.84569332
"2110" 6 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.00907496 38.89988761
"2111" 6 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.0035761 38.90159049
"2112" 4 "DAY" 2016 4 "BURGLARY" 1 -77.020384 38.93987415
"2113" 1 "DAY" 2016 4 "THEFT/OTHER" 1 -77.03182223 38.93060205
"2114" 6 "DAY" 2016 4 "THEFT F/AUTO" 1 -76.98367169 38.87875317
"2115" 2 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.02399296 38.90147998
"2116" 6 "DAY" 2016 4 "THEFT/OTHER" 1 -77.01063131 38.90021178
"2117" 6 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.02092901 38.91038983
"2118" 1 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.0216604 38.92688395
"2119" 6 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.0047046 38.8819612
"2120" 4 "EVENING" 2016 4 "MOTOR VEHICLE THEFT" 1 -77.02621071 38.94453028
"2121" 5 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.99973695 38.94948777
"2122" 8 "DAY" 2016 6 "THEFT/OTHER" 1 -76.99597149 38.82786561
"2123" 1 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.02351622 38.92409101
"2124" 4 "DAY" 2016 6 "ROBBERY" 1 -77.02713192 38.94027815
"2125" 4 "DAY" 2016 6 "ROBBERY" 1 -77.01466626 38.95661239
